generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,s7_mult,s7_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
522,8,256,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.076000,1978,75,13,4,620,9.6400,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
522,11,256,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.076000,1968,75,13,4,620,9.1400,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
522,12,256,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,2.9700,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
522,13,256,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0.076000,1967,75,13,4,620,9.7400,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
522,16,256,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0.076000,1970,75,13,4,620,9.6500,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
522,17,256,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1918,75,13,4,611,10.2600,0.7191,43.145,1,1123,23628,87.5,12.5,0.0,100.0
522,18,256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1964,75,13,4,620,8.0900,0.7184,43.102,1,1123,23628,0.0,100.0,12.5,87.5
522,20,256,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0.076000,1970,75,13,4,620,9.6300,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
522,21,256,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1963,74,13,4,618,12.2400,0.7184,43.102,1,1123,23628,0.0,100.0,25.0,75.0
522,22,256,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0.076000,1970,75,13,4,620,12.1100,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
522,25,256,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0.076000,1970,75,13,4,620,9.1900,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
522,26,256,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
522,27,256,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.076000,1968,75,13,4,620,9.5100,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
522,28,256,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0.076000,1981,75,13,4,620,9.4400,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
522,29,256,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0.074000,1509,61,13,4,616,9.2000,0.5812,34.872,1,1123,23628,12.5,87.5,100.0,0.0
523,0,256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3700,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
523,4,256,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.075000,1376,60,9,4,614,9.7400,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
523,5,256,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2600,0.5812,34.872,1,1123,23628,50.0,50.0,100.0,0.0
523,6,256,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,17.0100,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
523,7,256,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.076000,1974,75,13,4,620,9.9300,0.7184,43.107,1,1123,23628,25.0,75.0,25.0,75.0
523,8,256,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1963,74,13,4,618,17.0100,0.7184,43.102,1,1123,23628,0.0,100.0,25.0,75.0
523,10,256,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,1.9100,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
523,12,256,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,10.6200,0.7184,43.102,1,1123,23628,25.0,75.0,37.5,62.5
523,13,256,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.075000,1374,60,9,4,614,9.1900,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
523,15,256,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.076000,1975,75,13,4,620,1.6400,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
523,16,256,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.075000,1376,60,9,4,614,9.6600,0.4911,29.467,1,1123,23628,100.0,0.0,50.0,50.0
523,19,256,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.076000,1968,74,13,4,618,2.4300,0.7184,43.102,1,1123,23628,0.0,100.0,25.0,75.0
523,21,256,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.076000,1970,75,13,4,620,9.1800,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
523,22,256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1918,75,13,4,611,12.9000,0.7191,43.145,1,1123,23628,12.5,87.5,0.0,100.0
523,24,256,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,6.5200,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
523,26,256,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0.076000,1964,75,13,4,620,9.1900,0.7184,43.102,1,1123,23628,0.0,100.0,87.5,12.5
523,27,256,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.076000,1984,75,13,4,620,2.5700,0.7250,43.503,1,1123,23628,12.5,87.5,12.5,87.5
523,28,256,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1971,75,13,4,620,5.4500,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
523,29,256,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.076000,1975,75,13,4,620,1.6700,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
524,0,256,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.076000,1975,75,13,4,620,12.1200,0.7184,43.102,1,1123,23628,37.5,62.5,12.5,87.5
524,5,256,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,11.6900,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
524,6,256,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3200,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
524,7,256,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.076000,1978,75,13,4,620,9.7000,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
524,9,256,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0.076000,1977,75,13,4,620,9.6600,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
524,12,256,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7400,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
524,15,256,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.076000,1970,75,13,4,620,9.8400,0.7184,43.102,1,1123,23628,37.5,62.5,25.0,75.0
524,16,256,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,3.1100,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
524,17,256,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0.076000,1967,75,13,4,620,9.6400,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
524,18,256,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
524,20,256,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,10.6400,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
524,21,256,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6700,0.7187,43.123,1,1123,23628,87.5,12.5,50.0,50.0
524,22,256,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0.076000,1968,75,13,4,620,9.8400,0.7184,43.107,1,1123,23628,25.0,75.0,37.5,62.5
524,24,256,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0.076000,1975,75,13,4,620,10.5300,0.7184,43.102,1,1123,23628,75.0,25.0,12.5,87.5
524,25,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.075000,1379,60,9,4,614,9.0300,0.4911,29.467,1,1123,23628,100.0,0.0,87.5,12.5
524,26,256,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.075000,1373,60,9,4,614,9.1600,0.4915,29.493,1,1123,23628,100.0,0.0,50.0,50.0
524,27,256,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.076000,1973,75,13,4,620,10.4500,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
524,28,256,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2300,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
525,0,256,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.076000,1970,75,13,4,620,9.0500,0.7184,43.102,1,1123,23628,87.5,12.5,75.0,25.0
525,1,256,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.075000,1376,60,9,4,614,9.6900,0.4911,29.467,1,1123,23628,100.0,0.0,50.0,50.0
525,3,256,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0.076000,1967,75,13,4,620,9.1800,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
525,5,256,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.076000,1918,75,13,4,611,15.1700,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
525,8,256,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.075000,1374,60,9,4,614,9.3400,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
525,14,256,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6700,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
525,17,256,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1920,74,13,4,609,18.8200,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
525,18,256,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0.076000,1968,75,13,4,620,9.8400,0.7184,43.107,1,1123,23628,12.5,87.5,37.5,62.5
525,19,256,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0.076000,1970,75,13,4,620,9.5100,0.7184,43.102,1,1123,23628,75.0,25.0,50.0,50.0
525,20,256,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1984,75,13,4,620,12.2200,0.7184,43.102,1,1123,23628,25.0,75.0,37.5,62.5
525,23,256,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1970,75,13,4,620,11.5300,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
525,24,256,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0.076000,1967,75,13,4,620,9.4900,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
525,27,256,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1973,75,13,4,620,12.2400,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
525,28,256,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.076000,1975,75,13,4,620,12.8000,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
525,29,256,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.076000,1968,75,13,4,620,9.3000,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
526,1,256,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0.076000,1968,75,13,4,620,9.5100,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
526,2,256,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6900,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
526,3,256,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.076000,1975,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
526,4,256,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0.076000,1967,75,13,4,620,10.0400,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
526,7,256,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.076000,1967,75,13,4,620,9.1600,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
526,8,256,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.076000,1975,75,13,4,620,1.6800,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
526,9,256,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3100,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
526,11,256,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.076000,1969,75,13,4,620,1.6500,0.7184,43.102,1,1123,23628,0.0,100.0,87.5,12.5
526,12,256,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,12.2400,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
526,13,256,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.5100,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
526,15,256,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2600,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
526,16,256,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.076000,1964,75,13,4,620,9.4800,0.7184,43.102,1,1123,23628,0.0,100.0,37.5,62.5
526,20,256,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.076000,1970,75,13,4,620,9.3000,0.7184,43.102,1,1123,23628,75.0,25.0,87.5,12.5
526,24,256,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,16.9400,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
526,25,256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.076000,1962,75,13,4,620,2.8200,0.7184,43.102,1,1123,23628,0.0,100.0,12.5,87.5
526,26,256,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.076000,1971,75,13,4,620,9.0800,0.7184,43.107,1,1123,23628,87.5,12.5,62.5,37.5
526,27,256,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0.076000,1970,75,13,4,620,9.9100,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
526,28,256,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0.076000,1964,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,0.0,100.0,87.5,12.5
527,3,256,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,10.2700,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
527,5,256,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1975,75,13,4,620,16.9600,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
527,7,256,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2900,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
527,8,256,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0.076000,1967,75,13,4,620,9.1700,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
527,10,256,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1973,75,13,4,620,16.9400,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
527,11,256,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7300,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
527,12,256,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,3.5800,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
527,14,256,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0.076000,1918,75,13,4,611,10.6100,0.7191,43.145,1,1123,23628,87.5,12.5,0.0,100.0
527,15,256,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
527,17,256,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1975,75,13,4,620,11.5500,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
527,18,256,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0.075000,1376,60,9,4,614,9.6800,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
527,21,256,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.076000,1970,75,13,4,620,9.8400,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
527,22,256,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0.076000,1966,75,13,4,620,9.4100,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
527,23,256,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1981,75,13,4,620,12.2200,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
527,25,256,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.076000,1970,75,13,4,620,2.5900,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
527,27,256,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.076000,1978,75,13,4,620,12.1200,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
527,28,256,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.076000,1979,75,13,4,620,9.1700,0.7201,43.209,1,1123,23628,50.0,50.0,87.5,12.5
527,29,256,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0.075000,1968,75,13,4,620,1.9100,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
528,0,256,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1968,75,13,4,620,9.7600,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
528,3,256,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2600,0.5812,34.872,1,1123,23628,25.0,75.0,100.0,0.0
528,4,256,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0.076000,1981,75,13,4,620,9.8600,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
528,6,256,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0.076000,1970,75,13,4,620,9.7000,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
528,8,256,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.076000,1970,75,13,4,620,9.4300,0.7184,43.102,1,1123,23628,87.5,12.5,62.5,37.5
528,10,256,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0.076000,1970,75,13,4,620,9.7000,0.7184,43.102,1,1123,23628,37.5,62.5,50.0,50.0
528,11,256,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,12.2400,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
528,12,256,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0.076000,1970,75,13,4,620,9.2300,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
528,14,256,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
528,16,256,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0.076000,1970,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
528,17,256,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0.076000,1973,75,13,4,620,2.3000,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
528,19,256,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.076000,1982,75,13,4,620,9.9400,0.7251,43.508,1,1123,23628,25.0,75.0,25.0,75.0
528,20,256,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0.076000,1970,75,13,4,620,9.1400,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
528,21,256,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.076000,1970,75,13,4,620,9.0100,0.7184,43.102,1,1123,23628,75.0,25.0,87.5,12.5
528,22,256,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.076000,1962,75,13,4,620,11.8500,0.7184,43.107,1,1123,23628,0.0,100.0,25.0,75.0
528,23,256,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.076000,1967,75,13,4,620,2.0000,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
528,27,256,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.076000,1970,75,13,4,620,10.0000,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
528,28,256,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.074000,1509,61,13,4,616,8.9600,0.5812,34.872,1,1123,23628,75.0,25.0,100.0,0.0
529,0,256,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.076000,1968,75,13,4,620,10.3100,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
529,2,256,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0.076000,1967,75,13,4,620,9.1200,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
529,4,256,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0.076000,1970,75,13,4,620,9.8600,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
529,5,256,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0.076000,1968,75,13,4,620,9.5700,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
529,8,256,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,11.8300,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
529,10,256,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0.076000,1978,75,13,4,620,9.7700,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
529,11,256,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
529,12,256,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0.076000,1973,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
529,14,256,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2900,0.5812,34.872,1,1123,23628,12.5,87.5,100.0,0.0
529,15,256,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.076000,1981,75,13,4,620,9.3100,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
529,20,256,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7100,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
529,23,256,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.076000,1984,75,13,4,620,2.6800,0.7250,43.503,1,1123,23628,12.5,87.5,12.5,87.5
529,24,256,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0.076000,1964,75,13,4,620,9.3200,0.7184,43.102,1,1123,23628,0.0,100.0,87.5,12.5
529,25,256,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
529,26,256,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,2.0400,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
530,0,256,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.075000,1376,59,9,4,612,9.7800,0.4911,29.467,1,1123,23628,100.0,0.0,25.0,75.0
530,2,256,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6300,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
530,6,256,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0.076000,1970,75,13,4,620,9.7100,0.7184,43.102,1,1123,23628,12.5,87.5,75.0,25.0
530,8,256,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3200,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
530,12,256,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.075000,1374,60,9,4,614,9.5600,0.4911,29.467,1,1123,23628,100.0,0.0,50.0,50.0
530,15,256,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.076000,1972,75,13,4,620,9.9300,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
530,19,256,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2900,0.5812,34.872,1,1123,23628,25.0,75.0,100.0,0.0
530,20,256,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0.076000,1970,75,13,4,620,9.8200,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
530,21,256,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.075000,1379,60,9,4,614,9.6400,0.4911,29.467,1,1123,23628,100.0,0.0,62.5,37.5
530,22,256,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.076000,1970,75,13,4,620,9.8500,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
530,24,256,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0.076000,1970,75,13,4,620,9.9300,0.7184,43.102,1,1123,23628,25.0,75.0,37.5,62.5
530,26,256,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3900,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
531,2,256,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.075000,1376,60,9,4,614,9.7700,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
