generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
332,24,64,1,1,0,0,0,1,0,1,0,1,0,0,0.076000,1954,69,13,4,608,2.2000,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
332,26,64,1,0,0,1,0,1,0,0,0,1,0,1,0.076000,1953,69,13,4,608,10.0800,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
332,29,64,0,0,0,1,0,1,0,1,0,0,0,0,0.075000,1345,54,9,4,602,10.0000,0.3560,28.480,1,267,5764,100.0,0.0,50.0,50.0
333,3,64,1,0,0,0,1,1,1,1,1,1,0,1,0.075000,1954,69,13,4,608,12.3800,0.5389,43.109,1,267,5764,33.3,66.7,33.3,66.7
333,5,64,1,0,1,0,0,0,1,0,0,0,0,0,0.074000,1502,55,13,4,604,9.4200,0.4272,34.176,1,267,5764,50.0,50.0,100.0,0.0
333,6,64,0,0,0,0,0,1,0,0,1,1,0,1,0.075000,1954,69,13,4,608,10.2100,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
333,8,64,1,0,1,0,1,0,1,0,1,1,0,0,0.075000,1954,69,13,4,608,9.6900,0.5389,43.109,1,267,5764,16.7,83.3,83.3,16.7
333,11,64,0,0,0,0,0,1,0,0,0,0,1,1,0.075000,1951,69,13,4,608,10.1600,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
333,14,64,0,0,0,0,1,0,1,0,0,0,0,1,0.075000,1962,69,13,4,608,9.4700,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
333,18,64,1,0,1,0,1,0,0,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8300,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
333,19,64,1,1,1,1,1,1,0,1,1,1,0,1,0.075000,1907,69,13,4,599,13.2900,0.5389,43.109,1,267,5764,33.3,66.7,0.0,100.0
333,25,64,1,0,0,0,0,1,0,1,0,1,0,1,0.075000,1954,69,13,4,608,11.2100,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
333,28,64,1,1,0,0,1,0,1,0,0,0,1,0,0.076000,1959,69,13,4,608,1.9900,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
334,0,64,1,0,0,0,0,1,0,1,0,1,0,0,0.075000,1954,69,13,4,608,10.1700,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
334,3,64,0,0,0,0,0,1,1,1,0,1,0,1,0.075000,1954,69,13,4,608,11.2500,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
334,4,64,0,0,0,1,1,0,0,0,0,1,0,0,0.075000,1954,69,13,4,608,9.6300,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
334,6,64,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1502,55,13,4,604,9.5700,0.4272,34.176,1,267,5764,50.0,50.0,100.0,0.0
334,9,64,1,0,0,0,0,0,0,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
334,12,64,1,0,1,0,0,1,1,0,0,0,0,0,0.075000,1954,69,13,4,608,9.6400,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
334,18,64,1,0,0,0,1,0,1,0,0,0,0,0,0.074000,1502,55,13,4,604,9.4200,0.4272,34.176,1,267,5764,50.0,50.0,100.0,0.0
334,19,64,1,1,0,0,1,1,0,1,1,1,1,1,0.076000,1954,69,13,4,608,7.8300,0.5389,43.109,1,267,5764,33.3,66.7,16.7,83.3
334,20,64,1,1,0,1,1,1,1,1,1,1,0,0,0.075000,1952,69,13,4,608,2.7900,0.5389,43.109,1,267,5764,33.3,66.7,16.7,83.3
334,22,64,1,0,0,0,1,0,0,0,0,0,0,0,0.074000,1502,54,13,4,602,9.4100,0.4272,34.176,1,267,5764,66.7,33.3,100.0,0.0
334,27,64,0,0,0,0,0,0,1,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
335,0,64,1,1,0,0,1,0,0,0,0,0,1,0,0.076000,1959,69,13,4,608,1.7800,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
335,4,64,0,0,1,0,0,1,0,0,0,1,0,1,0.075000,1954,69,13,4,608,10.0800,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
335,9,64,0,1,0,1,1,0,0,1,0,1,0,1,0.076000,1954,69,13,4,608,2.4400,0.5389,43.109,1,267,5764,83.3,16.7,16.7,83.3
335,13,64,0,0,0,0,0,0,1,1,0,0,1,0,0.075000,1954,69,13,4,608,9.5400,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
335,28,64,1,0,0,1,0,1,0,0,0,1,0,0,0.075000,1951,69,13,4,608,9.9100,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
335,29,64,0,0,0,0,0,1,0,0,0,1,0,0,0.075000,1345,54,9,4,602,9.9100,0.3560,28.480,1,267,5764,100.0,0.0,66.7,33.3
336,2,64,1,1,1,0,0,0,1,1,1,1,1,1,0.076000,1956,69,13,4,608,4.6200,0.5389,43.109,1,267,5764,16.7,83.3,33.3,66.7
336,3,64,1,0,0,0,1,0,1,1,1,1,1,1,0.075000,1962,69,13,4,608,10.7300,0.5389,43.109,1,267,5764,16.7,83.3,50.0,50.0
336,14,64,1,0,0,0,0,1,1,0,0,0,1,0,0.075000,1954,69,13,4,608,9.8200,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
336,18,64,0,0,1,0,0,1,0,0,0,0,0,1,0.075000,1951,69,13,4,608,9.8700,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
337,6,64,0,0,1,0,1,0,1,1,0,0,1,0,0.075000,1954,69,13,4,608,9.5400,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
337,8,64,0,0,0,1,1,0,0,1,0,1,0,1,0.075000,1954,69,13,4,608,9.9700,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
337,16,64,0,0,0,0,1,1,1,0,0,0,1,0,0.075000,1954,69,13,4,608,9.6600,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
337,21,64,0,0,1,1,1,0,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.6200,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
337,26,64,0,1,0,0,1,1,1,1,0,1,1,1,0.076000,1952,69,13,4,608,4.8200,0.5389,43.109,1,267,5764,50.0,50.0,16.7,83.3
338,6,64,0,0,1,0,1,0,1,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
338,15,64,0,0,0,1,0,1,0,0,0,0,0,0,0.075000,1351,54,9,4,602,9.7100,0.3560,28.480,1,267,5764,100.0,0.0,66.7,33.3
338,20,64,1,1,0,1,1,0,1,1,1,1,1,1,0.076000,1954,69,13,4,608,5.4700,0.5389,43.109,1,267,5764,16.7,83.3,16.7,83.3
339,0,64,0,0,1,0,1,0,0,1,0,0,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
339,13,64,0,0,0,0,0,1,0,0,0,0,0,0,0.075000,1345,54,9,4,602,9.7100,0.3560,28.480,1,267,5764,100.0,0.0,83.3,16.7
339,19,64,1,1,0,1,1,1,1,0,1,1,1,1,0.076000,1954,69,13,4,608,4.2100,0.5389,43.109,1,267,5764,16.7,83.3,16.7,83.3
340,5,64,1,0,0,1,1,0,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.6200,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
340,9,64,1,1,0,0,0,0,1,1,1,1,1,1,0.076000,1972,69,13,4,608,4.4200,0.5393,43.147,1,267,5764,33.3,66.7,33.3,66.7
340,11,64,0,0,1,0,0,0,1,0,1,1,1,0,0.075000,1954,69,13,4,608,9.6900,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
340,13,64,0,0,0,0,1,1,0,0,0,0,0,1,0.075000,1951,69,13,4,608,9.7700,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
340,24,64,1,1,1,0,1,0,1,0,0,0,0,0,0.076000,1963,69,13,4,608,1.5800,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
340,27,64,0,0,1,0,0,1,0,0,0,1,0,0,0.075000,1954,69,13,4,608,9.9100,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
340,28,64,1,1,1,0,0,0,0,0,0,0,1,0,0.076000,1959,69,13,4,608,1.7700,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
341,9,64,0,0,0,1,0,1,1,0,0,1,0,0,0.075000,1951,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
341,20,64,0,0,0,0,1,0,0,0,0,0,0,1,0.075000,1959,69,13,4,608,9.5600,0.5389,43.109,1,267,5764,83.3,16.7,83.3,16.7
341,22,64,0,1,1,0,0,1,0,1,0,1,0,1,0.076000,1954,69,13,4,608,3.3500,0.5389,43.109,1,267,5764,83.3,16.7,16.7,83.3
342,7,64,0,0,0,0,1,0,1,0,0,0,0,0,0.074000,1502,54,13,4,602,9.4200,0.4272,34.176,1,267,5764,66.7,33.3,100.0,0.0
342,11,64,1,1,0,1,0,1,0,1,0,1,0,0,0.075000,1952,69,13,4,608,2.4000,0.5389,43.109,1,267,5764,83.3,16.7,16.7,83.3
342,26,64,0,0,1,0,0,0,0,0,1,1,1,0,0.075000,1954,69,13,4,608,9.7400,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
343,1,64,1,0,1,0,0,0,0,0,1,1,0,1,0.075000,1954,69,13,4,608,9.8500,0.5389,43.109,1,267,5764,50.0,50.0,66.7,33.3
343,26,64,1,0,1,1,0,0,0,0,0,0,1,0,0.075000,1954,69,13,4,608,9.6200,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
343,29,64,0,0,1,1,0,1,0,0,0,0,0,1,0.076000,1962,69,13,4,608,9.8700,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
344,7,64,0,1,0,0,0,1,0,1,0,1,0,1,0.075000,1343,54,9,4,602,3.2800,0.3557,28.458,1,267,5764,100.0,0.0,16.7,83.3
344,11,64,0,0,0,0,0,1,0,1,0,0,1,0,0.075000,1954,69,13,4,608,10.2400,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
344,26,64,0,0,1,0,1,1,1,0,1,1,1,1,0.075000,1954,69,13,4,608,10.3500,0.5389,43.109,1,267,5764,16.7,83.3,50.0,50.0
345,7,64,1,0,0,0,1,0,0,1,0,0,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
345,22,64,0,0,1,1,0,0,1,0,0,0,1,0,0.075000,1954,69,13,4,608,9.5700,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
345,28,64,0,0,1,1,0,1,0,0,0,1,0,0,0.075000,1950,69,13,4,608,9.9100,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
346,5,64,0,0,0,1,1,1,0,0,0,1,0,1,0.076000,1955,69,13,4,608,10.0600,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
346,7,64,0,0,0,0,0,1,0,1,1,1,0,0,0.075000,1954,69,13,4,608,10.2400,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
346,8,64,0,0,0,1,0,1,0,0,0,0,1,0,0.075000,1965,69,13,4,608,9.9300,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
346,9,64,0,0,0,1,0,1,0,0,1,0,0,0,0.075000,1965,69,13,4,608,9.7500,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
346,22,64,1,0,0,0,0,0,1,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8000,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
346,24,64,0,0,0,0,1,1,0,1,0,1,0,0,0.075000,1954,69,13,4,608,10.1800,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
347,1,64,1,1,1,1,1,1,1,1,1,1,0,1,0.075000,1907,69,13,4,599,14.5100,0.5389,43.109,1,267,5764,16.7,83.3,0.0,100.0
347,13,64,0,0,0,1,1,0,0,0,0,1,0,1,0.075000,1954,69,13,4,608,9.7500,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
347,14,64,0,0,1,1,0,1,0,1,1,0,0,0,0.075000,1954,69,13,4,608,10.0000,0.5389,43.109,1,267,5764,66.7,33.3,50.0,50.0
347,15,64,1,0,0,0,0,0,1,0,0,0,0,1,0.075000,1959,69,13,4,608,9.4700,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
347,20,64,0,0,0,0,1,1,0,1,1,0,0,0,0.075000,1954,69,13,4,608,9.9200,0.5389,43.109,1,267,5764,66.7,33.3,66.7,33.3
348,29,64,0,0,0,0,1,0,0,1,0,1,0,1,0.075000,1961,69,13,4,608,9.9700,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
349,14,64,1,0,0,0,1,0,1,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
351,9,64,0,0,1,0,1,0,1,0,1,1,1,0,0.075000,1954,69,13,4,608,9.6900,0.5389,43.109,1,267,5764,16.7,83.3,83.3,16.7
352,6,64,0,0,0,1,0,0,0,0,0,1,0,1,0.075000,1345,54,9,4,602,9.7500,0.3560,28.480,1,267,5764,100.0,0.0,50.0,50.0
352,9,64,0,0,1,0,1,0,1,0,0,0,0,1,0.075000,1959,69,13,4,608,9.4700,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
352,25,64,1,0,0,1,0,1,1,0,0,1,0,0,0.075000,1951,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,66.7,33.3,50.0,50.0
352,26,64,1,0,0,0,0,1,0,0,0,0,0,1,0.075000,1950,69,13,4,608,9.8700,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
352,27,64,1,1,0,1,0,1,0,0,0,1,0,0,0.076000,1951,69,13,4,608,1.9400,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
352,29,64,0,0,0,1,0,0,1,0,0,1,0,0,0.075000,1954,69,13,4,608,9.5900,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
353,20,64,1,0,1,1,1,0,1,0,0,0,0,0,0.075000,1958,69,13,4,608,9.4200,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
354,2,64,0,0,1,0,1,0,1,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8000,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
354,15,64,0,1,0,0,0,0,0,0,0,0,1,0,0.075000,1959,69,13,4,608,1.9300,0.5389,43.109,1,267,5764,83.3,16.7,83.3,16.7
354,19,64,1,0,0,1,1,0,1,0,0,0,0,0,0.075000,1954,69,13,4,608,9.4200,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
355,8,64,1,0,0,0,1,1,1,0,1,1,1,1,0.075000,1954,69,13,4,608,10.3500,0.5389,43.109,1,267,5764,16.7,83.3,50.0,50.0
355,12,64,1,1,0,0,0,1,1,1,0,0,0,1,0.076000,1953,69,13,4,608,2.4100,0.5389,43.109,1,267,5764,66.7,33.3,33.3,66.7
356,0,64,0,0,0,0,0,1,1,1,0,1,0,0,0.075000,1954,69,13,4,608,10.1100,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
358,18,64,0,0,0,0,1,0,0,0,1,1,1,0,0.075000,1954,69,13,4,608,9.7400,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
358,20,64,1,0,0,0,0,0,1,0,0,0,0,0,0.074000,1502,55,13,4,604,9.4200,0.4272,34.176,1,267,5764,66.7,33.3,100.0,0.0
359,28,64,1,1,1,1,1,1,1,1,0,1,0,1,0.075000,1910,68,13,4,597,13.4700,0.5389,43.109,1,267,5764,33.3,66.7,0.0,100.0
360,2,64,0,1,0,1,0,1,0,0,0,1,1,0,0.075000,1950,69,13,4,608,2.3800,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
360,14,64,1,0,0,0,0,0,0,1,1,1,1,1,0.075000,1962,69,13,4,608,10.2700,0.5389,43.109,1,267,5764,50.0,50.0,50.0,50.0
360,26,64,0,1,0,1,0,1,1,1,0,1,0,1,0.075000,1907,69,13,4,599,11.0700,0.5389,43.109,1,267,5764,83.3,16.7,0.0,100.0
361,11,64,0,1,0,1,0,1,0,1,1,1,1,0,0.075000,1955,69,13,4,608,2.5800,0.5389,43.109,1,267,5764,66.7,33.3,16.7,83.3
361,19,64,0,0,0,1,1,0,0,1,1,0,0,0,0.075000,1954,69,13,4,608,9.4900,0.5389,43.109,1,267,5764,66.7,33.3,66.7,33.3
361,26,64,1,1,0,0,0,1,0,0,0,0,0,1,0.076000,1952,69,13,4,608,2.0000,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
362,14,64,1,0,0,0,1,1,0,1,0,0,1,1,0.075000,1952,69,13,4,608,10.3900,0.5389,43.109,1,267,5764,50.0,50.0,50.0,50.0
362,22,64,0,1,0,1,1,1,1,1,1,1,1,1,0.075000,1909,68,13,4,597,16.1000,0.5389,43.109,1,267,5764,33.3,66.7,0.0,100.0
363,1,64,0,0,1,1,0,1,0,1,0,0,0,1,0.076000,1954,69,13,4,608,10.1600,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
363,8,64,1,0,0,1,0,0,0,0,0,0,0,1,0.075000,1954,69,13,4,608,9.5600,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
363,10,64,0,0,1,0,0,0,1,0,0,0,0,0,0.074000,1502,54,13,4,602,9.4200,0.4272,34.176,1,267,5764,66.7,33.3,100.0,0.0
364,11,64,1,0,0,0,0,1,1,1,1,1,1,1,0.075000,1954,69,13,4,608,22.5300,0.5389,43.109,1,267,5764,33.3,66.7,33.3,66.7
364,23,64,0,0,0,0,0,1,1,0,0,0,1,0,0.075000,1954,69,13,4,608,9.8200,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
365,9,64,1,1,0,0,1,1,1,1,0,0,1,1,0.076000,1969,69,13,4,608,3.7400,0.5393,43.147,1,267,5764,33.3,66.7,33.3,66.7
365,15,64,1,1,0,0,0,1,0,0,0,1,0,1,0.076000,1954,69,13,4,608,2.3800,0.5389,43.109,1,267,5764,83.3,16.7,33.3,66.7
365,22,64,0,0,0,0,0,0,1,0,0,0,0,1,0.075000,1959,69,13,4,608,9.4700,0.5389,43.109,1,267,5764,83.3,16.7,83.3,16.7
367,10,64,1,1,0,1,0,1,0,0,0,1,0,1,0.076000,1954,69,13,4,608,2.0100,0.5389,43.109,1,267,5764,83.3,16.7,16.7,83.3
370,10,64,1,0,1,0,0,0,1,0,0,0,0,1,0.075000,1959,69,13,4,608,9.4700,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
370,29,64,1,0,1,0,0,0,1,0,1,1,0,1,0.075000,1954,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,33.3,66.7,66.7,33.3
371,4,64,1,0,0,0,0,0,1,1,1,1,1,1,0.075000,1962,69,13,4,608,10.7300,0.5389,43.109,1,267,5764,33.3,66.7,50.0,50.0
371,16,64,1,0,0,1,0,0,1,0,0,0,1,0,0.075000,1954,69,13,4,608,9.5700,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
372,5,64,1,1,0,1,0,1,0,0,0,1,1,0,0.076000,1950,69,13,4,608,2.2000,0.5389,43.109,1,267,5764,66.7,33.3,33.3,66.7
372,10,64,0,0,0,0,1,0,1,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
372,21,64,0,0,1,1,0,1,0,1,1,1,0,1,0.076000,1955,69,13,4,608,11.3800,0.5389,43.109,1,267,5764,66.7,33.3,16.7,83.3
373,0,64,1,0,0,1,1,0,1,0,0,0,1,1,0.076000,1954,69,13,4,608,9.8000,0.5389,43.109,1,267,5764,33.3,66.7,66.7,33.3
374,13,64,0,0,1,0,0,0,1,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8000,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
374,19,64,0,0,1,0,1,0,0,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7800,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
375,1,64,0,0,1,0,0,1,0,0,1,1,0,0,0.075000,1954,69,13,4,608,10.0000,0.5389,43.109,1,267,5764,66.7,33.3,66.7,33.3
376,4,64,1,1,1,0,0,0,1,0,0,0,1,0,0.076000,1959,69,13,4,608,1.8700,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
376,5,64,0,0,0,0,0,1,1,1,0,0,1,0,0.075000,1954,69,13,4,608,9.9900,0.5389,43.109,1,267,5764,66.7,33.3,66.7,33.3
377,7,64,0,0,1,1,1,0,1,0,0,1,1,0,0.075000,1954,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,33.3,66.7,66.7,33.3
377,16,64,0,0,0,0,1,0,1,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8000,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
378,17,64,1,0,0,0,0,0,1,0,1,1,1,0,0.075000,1954,69,13,4,608,9.6900,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
379,21,64,1,1,0,0,0,0,1,0,0,0,1,0,0.076000,1959,69,13,4,608,2.0200,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
380,17,64,0,0,0,1,1,0,0,1,0,1,0,0,0.075000,1954,69,13,4,608,9.6600,0.5389,43.109,1,267,5764,83.3,16.7,50.0,50.0
380,18,64,1,0,0,0,0,1,1,1,0,1,0,0,0.075000,1954,69,13,4,608,10.1100,0.5389,43.109,1,267,5764,66.7,33.3,50.0,50.0
380,28,64,0,0,0,0,0,1,1,0,1,0,0,1,0.075000,1952,69,13,4,608,9.9500,0.5389,43.109,1,267,5764,66.7,33.3,66.7,33.3
382,6,64,1,0,1,0,0,0,1,0,0,0,1,1,0.075000,1959,69,13,4,608,9.8000,0.5389,43.109,1,267,5764,33.3,66.7,83.3,16.7
382,13,64,0,1,0,0,0,1,0,0,0,0,0,1,0.075000,1343,54,9,4,602,2.0700,0.3557,28.458,1,267,5764,100.0,0.0,50.0,50.0
385,5,64,1,1,1,1,1,1,1,1,0,0,1,0,0.076000,1954,69,13,4,608,2.8200,0.5391,43.130,1,267,5764,16.7,83.3,33.3,66.7
385,7,64,1,1,1,0,1,1,1,1,0,0,1,1,0.076000,1953,69,13,4,608,3.6400,0.5389,43.109,1,267,5764,16.7,83.3,33.3,66.7
385,18,64,1,0,1,0,0,1,0,1,0,0,0,0,0.075000,1956,68,13,4,606,10.0000,0.5389,43.109,1,267,5764,66.7,33.3,66.7,33.3
390,10,64,0,1,0,0,0,0,1,0,0,0,1,0,0.075000,1959,69,13,4,608,1.9000,0.5389,43.109,1,267,5764,66.7,33.3,83.3,16.7
390,27,64,1,1,0,0,1,1,0,0,0,0,1,0,0.076000,1954,69,13,4,608,2.0100,0.5389,43.109,1,267,5764,50.0,50.0,66.7,33.3
391,23,64,1,1,1,1,1,1,0,1,0,0,0,0,0.076000,1954,69,13,4,608,2.1400,0.5391,43.130,1,267,5764,50.0,50.0,33.3,66.7
391,29,64,1,0,1,0,0,0,1,1,0,1,1,0,0.075000,1965,69,13,4,608,9.7000,0.5389,43.109,1,267,5764,33.3,66.7,66.7,33.3
392,14,64,1,1,1,1,1,1,0,0,1,1,0,0,0.075000,1968,69,13,4,608,2.4200,0.5393,43.147,1,267,5764,33.3,66.7,33.3,66.7
392,20,64,0,1,1,0,1,1,1,1,1,1,1,1,0.076000,1952,69,13,4,608,7.6000,0.5389,43.109,1,267,5764,16.7,83.3,16.7,83.3
395,7,64,1,1,0,1,1,1,0,1,1,1,0,1,0.075000,1907,69,13,4,599,12.6200,0.5389,43.109,1,267,5764,50.0,50.0,0.0,100.0
396,19,64,1,0,0,0,0,0,1,1,0,0,1,0,0.075000,1954,69,13,4,608,9.5400,0.5389,43.109,1,267,5764,50.0,50.0,83.3,16.7
400,4,64,0,0,1,1,0,1,0,0,0,0,0,0,0.075000,1965,69,13,4,608,9.7100,0.5389,43.109,1,267,5764,83.3,16.7,66.7,33.3
400,10,64,0,0,0,1,1,1,0,0,0,0,1,0,0.075000,1965,69,13,4,608,9.9000,0.5389,43.109,1,267,5764,66.7,33.3,66.7,33.3
401,8,64,1,1,1,0,1,1,0,0,0,0,1,0,0.076000,1954,69,13,4,608,2.1600,0.5389,43.109,1,267,5764,33.3,66.7,66.7,33.3
401,22,64,0,0,1,1,1,0,0,1,0,0,0,1,0.076000,1954,69,13,4,608,9.6100,0.5389,43.109,1,267,5764,66.7,33.3,50.0,50.0
402,24,64,0,1,1,0,1,0,1,0,0,0,0,1,0.076000,1959,69,13,4,608,1.7800,0.5389,43.109,1,267,5764,50.0,50.0,66.7,33.3
