generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
459,1,128,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0.073000,1238,77,10,4,157,10.0500,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
459,13,128,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0.073000,1239,77,10,4,157,7.7300,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
459,25,128,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0.073000,1241,77,10,4,157,2.1000,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
461,7,128,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,9.9800,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
461,25,128,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0.073000,1242,77,10,4,157,17.4100,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
461,26,128,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0.073000,1243,77,10,4,157,8.1000,0.5175,35.487,1,535,11528,14.3,85.7,42.9,57.1
461,27,128,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0.073000,1239,77,10,4,157,10.0400,0.5176,35.490,1,535,11528,57.1,42.9,42.9,57.1
461,29,128,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0.073000,1238,77,10,4,157,10.7800,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
462,12,128,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0.073000,1238,77,10,4,157,2.4300,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
463,16,128,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0.073000,1242,77,10,4,157,10.6000,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
463,18,128,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,9.9800,0.5176,35.490,1,535,11528,57.1,42.9,42.9,57.1
464,18,128,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0.073000,819,55,6,4,137,2.0400,0.3537,24.252,1,535,11528,100.0,0.0,14.3,85.7
464,25,128,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0.073000,1242,77,10,4,157,9.5600,0.5175,35.487,1,535,11528,71.4,28.6,28.6,71.4
464,28,128,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.073000,819,54,6,4,135,1.8000,0.3533,24.226,1,535,11528,100.0,0.0,14.3,85.7
465,12,128,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0.073000,1239,77,10,4,157,6.9100,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
465,22,128,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.073000,1239,77,10,4,157,10.3500,0.5176,35.490,1,535,11528,57.1,42.9,42.9,57.1
465,23,128,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0.073000,1238,77,10,4,157,10.3000,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
465,25,128,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,12.1500,0.5176,35.490,1,535,11528,0.0,100.0,28.6,71.4
466,0,128,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0.073000,1242,77,10,4,157,12.7300,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
466,15,128,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.073000,819,55,6,4,137,9.9200,0.3537,24.252,1,535,11528,100.0,0.0,28.6,71.4
467,9,128,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.073000,1238,77,10,4,157,10.0800,0.5176,35.490,1,535,11528,0.0,100.0,28.6,71.4
467,12,128,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.073000,1238,77,10,4,157,9.7000,0.5176,35.490,1,535,11528,71.4,28.6,28.6,71.4
467,24,128,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.073000,1241,77,10,4,157,1.9100,0.5176,35.490,1,535,11528,85.7,14.3,14.3,85.7
468,8,128,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0.073000,1237,77,10,4,157,6.0500,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
469,22,128,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0.073000,1238,77,10,4,157,2.0700,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
471,9,128,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0.073000,1239,77,10,4,157,7.9900,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
471,23,128,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0.073000,1244,77,10,4,157,7.0600,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
471,25,128,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0.073000,1243,77,10,4,157,9.8900,0.5175,35.487,1,535,11528,71.4,28.6,42.9,57.1
472,17,128,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0.073000,1239,77,10,4,157,5.1100,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
472,26,128,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0.073000,1239,77,10,4,157,9.8800,0.5176,35.490,1,535,11528,85.7,14.3,42.9,57.1
473,3,128,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.073000,1238,77,10,4,157,11.9600,0.5176,35.490,1,535,11528,71.4,28.6,28.6,71.4
473,19,128,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.073000,1248,77,10,4,157,12.1400,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
476,13,128,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0.073000,1238,77,10,4,157,10.1100,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
476,24,128,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.073000,1244,77,10,4,157,3.0800,0.5176,35.490,1,535,11528,0.0,100.0,28.6,71.4
477,28,128,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.073000,1239,77,10,4,157,6.2500,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
477,29,128,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0.073000,1243,77,10,4,157,16.6200,0.5175,35.487,1,535,11528,42.9,57.1,42.9,57.1
478,1,128,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0.073000,1239,77,10,4,157,7.7100,0.5176,35.490,1,535,11528,42.9,57.1,57.1,42.9
478,4,128,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0.073000,1238,77,10,4,157,10.0300,0.5176,35.490,1,535,11528,71.4,28.6,28.6,71.4
479,16,128,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0.073000,1238,77,10,4,157,10.5800,0.5176,35.490,1,535,11528,57.1,42.9,28.6,71.4
480,4,128,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0.073000,1238,77,10,4,157,3.2600,0.5176,35.490,1,535,11528,57.1,42.9,14.3,85.7
480,25,128,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0.073000,1238,77,10,4,157,10.5800,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
481,3,128,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0.073000,1239,77,10,4,157,10.0400,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
481,6,128,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0.073000,1242,77,10,4,157,3.6900,0.5175,35.487,1,535,11528,42.9,57.1,14.3,85.7
481,7,128,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0.073000,1239,77,10,4,157,10.7100,0.5176,35.490,1,535,11528,14.3,85.7,42.9,57.1
481,20,128,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0.073000,819,55,6,4,137,9.5400,0.3537,24.252,1,535,11528,100.0,0.0,28.6,71.4
481,25,128,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.073000,1239,77,10,4,157,9.8300,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
482,21,128,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,10.0500,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
482,22,128,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0.073000,1244,77,10,4,157,2.4300,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
483,6,128,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0.073000,1238,77,10,4,157,2.9600,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
483,27,128,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,9.9900,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
485,29,128,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0.073000,1239,77,10,4,157,3.2200,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
486,20,128,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.073000,1239,77,10,4,157,7.4200,0.5176,35.490,1,535,11528,85.7,14.3,42.9,57.1
486,21,128,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0.073000,1238,77,10,4,157,9.7200,0.5176,35.490,1,535,11528,85.7,14.3,28.6,71.4
487,18,128,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0.073000,1239,77,10,4,157,10.5800,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
487,23,128,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0.073000,1240,76,10,4,155,5.4300,0.5175,35.487,1,535,11528,42.9,57.1,14.3,85.7
488,20,128,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0.073000,1242,77,10,4,157,10.8600,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
489,12,128,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0.073000,1242,77,10,4,157,12.1000,0.5175,35.487,1,535,11528,14.3,85.7,28.6,71.4
489,14,128,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0.073000,1241,77,10,4,157,3.0800,0.5175,35.487,1,535,11528,71.4,28.6,14.3,85.7
490,16,128,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,12.1500,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
490,28,128,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,10.0500,0.5176,35.490,1,535,11528,14.3,85.7,28.6,71.4
493,7,128,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0.073000,1238,77,10,4,157,12.0100,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
493,23,128,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0.073000,1238,77,10,4,157,10.0500,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
494,26,128,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0.073000,1239,77,10,4,157,10.1500,0.5176,35.490,1,535,11528,14.3,85.7,42.9,57.1
495,9,128,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0.073000,1239,77,10,4,157,10.4100,0.5176,35.490,1,535,11528,42.9,57.1,42.9,57.1
495,15,128,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0.073000,1239,77,10,4,157,10.1100,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
495,17,128,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0.073000,1242,77,10,4,157,13.0100,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
497,4,128,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0.073000,1238,77,10,4,157,2.1300,0.5176,35.490,1,535,11528,71.4,28.6,14.3,85.7
497,13,128,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0.073000,1239,77,10,4,157,10.1100,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
497,19,128,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0.073000,1192,77,10,4,148,10.9700,0.5176,35.490,1,535,11528,71.4,28.6,0.0,100.0
497,29,128,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0.073000,1195,77,10,4,148,10.9900,0.5175,35.487,1,535,11528,71.4,28.6,0.0,100.0
498,0,128,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0.073000,1192,77,10,4,148,11.4300,0.5176,35.490,1,535,11528,57.1,42.9,0.0,100.0
498,14,128,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0.073000,1192,77,10,4,148,12.8100,0.5176,35.490,1,535,11528,57.1,42.9,0.0,100.0
498,16,128,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0.073000,1239,77,10,4,157,7.9000,0.5176,35.490,1,535,11528,71.4,28.6,42.9,57.1
498,23,128,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0.073000,1242,77,10,4,157,7.1600,0.5176,35.490,1,535,11528,42.9,57.1,28.6,71.4
498,24,128,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0.073000,1192,77,10,4,148,11.3300,0.5176,35.490,1,535,11528,57.1,42.9,0.0,100.0
499,18,128,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0.073000,1192,77,10,4,148,11.1400,0.5176,35.490,1,535,11528,57.1,42.9,0.0,100.0
499,26,128,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0.073000,1238,77,10,4,157,10.2300,0.5176,35.490,1,535,11528,57.1,42.9,28.6,71.4
500,4,128,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.073000,1238,77,10,4,157,4.5400,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
500,12,128,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0.073000,1239,77,10,4,157,7.4900,0.5176,35.490,1,535,11528,28.6,71.4,28.6,71.4
500,17,128,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0.073000,1239,77,10,4,157,9.8900,0.5176,35.490,1,535,11528,85.7,14.3,42.9,57.1
501,10,128,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0.073000,1248,77,10,4,157,11.0400,0.5176,35.490,1,535,11528,28.6,71.4,42.9,57.1
501,19,128,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0.073000,1238,77,10,4,157,3.0900,0.5176,35.490,1,535,11528,28.6,71.4,14.3,85.7
502,10,128,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0.073000,1241,77,10,4,157,2.5100,0.5176,35.490,1,535,11528,42.9,57.1,14.3,85.7
502,11,128,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0.073000,1245,77,10,4,157,10.8900,0.5175,35.487,1,535,11528,71.4,28.6,14.3,85.7
503,15,128,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0.073000,1242,77,10,4,157,4.5400,0.5175,35.487,1,535,11528,71.4,28.6,14.3,85.7
503,21,128,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0.073000,1239,77,10,4,157,9.5500,0.5176,35.490,1,535,11528,85.7,14.3,42.9,57.1
503,28,128,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0.073000,1242,77,10,4,157,10.8900,0.5176,35.490,1,535,11528,57.1,42.9,14.3,85.7
