generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,s7_mult,s7_add,s8_mult,s8_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
621,13,512,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,2.2900,0.8012,42.729,1,2415,49104,88.9,11.1,11.1,88.9
621,18,512,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,9.1800,0.8012,42.729,1,2415,49104,11.1,88.9,88.9,11.1
621,20,512,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0.076000,1991,78,13,4,627,9.1600,0.8012,42.729,1,2415,49104,88.9,11.1,55.6,44.4
621,23,512,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,9.1800,0.8012,42.729,1,2415,49104,0.0,100.0,88.9,11.1
621,24,512,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.075000,1393,63,9,4,621,9.6100,0.5530,29.493,1,2415,49104,100.0,0.0,33.3,66.7
621,27,512,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,11.1,88.9,88.9,11.1
621,28,512,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.076000,1991,78,13,4,627,9.2500,0.8016,42.750,1,2415,49104,88.9,11.1,55.6,44.4
621,29,512,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.076000,1991,78,13,4,627,2.0100,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
622,2,512,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0.076000,1991,78,13,4,627,9.2600,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
622,5,512,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0.076000,1991,78,13,4,627,1.9800,0.8012,42.729,1,2415,49104,33.3,66.7,11.1,88.9
622,7,512,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.075000,1392,63,9,4,621,9.2800,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
622,9,512,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.076000,1993,78,13,4,627,8.9800,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
622,10,512,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,3.9300,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
622,11,512,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,7.9200,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
622,13,512,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0.076000,1991,78,13,4,627,9.4300,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
622,16,512,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0.076000,2001,78,13,4,627,9.6200,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
622,18,512,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0.075000,1393,63,9,4,621,9.6200,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
622,19,512,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0.076000,1991,78,13,4,627,9.4600,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
622,20,512,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,9.1800,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
622,22,512,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3900,0.8012,42.729,1,2415,49104,22.2,77.8,88.9,11.1
622,23,512,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
622,24,512,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0.075000,1393,63,9,4,621,1.7200,0.5525,29.467,1,2415,49104,100.0,0.0,22.2,77.8
622,25,512,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0.076000,1991,78,13,4,627,9.0200,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
622,26,512,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0.076000,1991,78,13,4,627,8.9900,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
622,27,512,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.075000,1390,63,9,4,621,9.6700,0.5525,29.467,1,2415,49104,100.0,0.0,22.2,77.8
622,29,512,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.076000,1991,78,13,4,627,2.5000,0.8012,42.729,1,2415,49104,33.3,66.7,11.1,88.9
623,2,512,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1501,64,13,4,623,9.2100,0.6549,34.930,1,2415,49104,33.3,66.7,100.0,0.0
623,3,512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074000,1501,64,13,4,623,8.9500,0.6549,34.930,1,2415,49104,88.9,11.1,100.0,0.0
623,4,512,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.075000,1395,63,9,4,621,9.5800,0.5525,29.468,1,2415,49104,100.0,0.0,44.4,55.6
623,7,512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.074000,1501,64,13,4,623,8.9600,0.6549,34.930,1,2415,49104,77.8,22.2,100.0,0.0
623,8,512,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0.074000,1507,64,13,4,623,9.1800,0.6550,34.935,1,2415,49104,33.3,66.7,100.0,0.0
623,9,512,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.075000,1393,63,9,4,621,8.9900,0.5530,29.493,1,2415,49104,100.0,0.0,55.6,44.4
623,11,512,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0.076000,1996,78,13,4,627,10.3900,0.8014,42.740,1,2415,49104,88.9,11.1,11.1,88.9
623,12,512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.076000,1991,78,13,4,627,8.9500,0.8012,42.729,1,2415,49104,88.9,11.1,88.9,11.1
623,14,512,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.075000,1394,63,9,4,621,9.4200,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
623,15,512,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0.076000,1989,78,13,4,627,9.6600,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
623,17,512,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.075000,1389,63,9,4,621,9.2900,0.5530,29.493,1,2415,49104,100.0,0.0,44.4,55.6
623,18,512,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,0.0,100.0,88.9,11.1
623,20,512,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0.074000,1501,64,13,4,623,9.1800,0.6549,34.930,1,2415,49104,33.3,66.7,100.0,0.0
623,22,512,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,11.1,88.9,88.9,11.1
623,23,512,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.076000,1991,78,13,4,627,2.1000,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
623,24,512,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,3.6200,0.8325,44.401,1,2415,49104,22.2,77.8,22.2,77.8
623,25,512,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.076000,1988,78,13,4,627,8.9600,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
623,27,512,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.076000,1991,78,13,4,627,2.0700,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
623,28,512,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.075000,1392,63,9,4,621,1.9500,0.5525,29.467,1,2415,49104,100.0,0.0,11.1,88.9
623,29,512,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0.076000,1989,78,13,4,627,9.5500,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
624,0,512,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.076000,1991,78,13,4,627,9.0100,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
624,3,512,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0.074000,1507,64,13,4,623,9.1900,0.6550,34.935,1,2415,49104,22.2,77.8,100.0,0.0
624,4,512,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0.076000,1992,78,13,4,627,9.3800,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
624,5,512,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0.076000,1944,78,13,4,618,10.2600,0.8012,42.729,1,2415,49104,88.9,11.1,0.0,100.0
624,7,512,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2600,0.8012,42.729,1,2415,49104,88.9,11.1,77.8,22.2
624,8,512,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.074000,1501,64,13,4,623,8.9800,0.6549,34.930,1,2415,49104,66.7,33.3,100.0,0.0
624,9,512,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0.076000,1993,78,13,4,627,9.4200,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
624,14,512,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0.076000,1989,78,13,4,627,9.6400,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
624,15,512,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0.076000,1991,78,13,4,627,9.2600,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
624,16,512,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.076000,1944,78,13,4,618,12.1800,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
624,17,512,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0.075000,1392,63,9,4,621,9.6700,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
624,18,512,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0.076000,1991,78,13,4,627,8.9800,0.8012,42.729,1,2415,49104,22.2,77.8,88.9,11.1
624,19,512,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.074000,1507,64,13,4,623,9.2100,0.6550,34.935,1,2415,49104,44.4,55.6,100.0,0.0
624,21,512,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6700,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
624,23,512,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1994,78,13,4,627,11.4300,0.8014,42.740,1,2415,49104,22.2,77.8,11.1,88.9
624,25,512,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.074000,1501,64,13,4,623,9.1800,0.6549,34.930,1,2415,49104,44.4,55.6,100.0,0.0
624,27,512,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,1.5900,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
624,28,512,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.075000,1394,63,9,4,621,9.4200,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
625,0,512,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
625,1,512,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.076000,1988,78,13,4,627,2.3600,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
625,4,512,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.075000,1392,63,9,4,621,9.2400,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
625,7,512,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.076000,1991,78,13,4,627,9.2900,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
625,8,512,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.075000,1393,63,9,4,621,9.6300,0.5530,29.493,1,2415,49104,100.0,0.0,22.2,77.8
625,11,512,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.076000,1992,78,13,4,627,9.6200,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
625,12,512,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.076000,1997,78,13,4,627,9.3600,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
625,13,512,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,2.0200,0.8012,42.729,1,2415,49104,88.9,11.1,11.1,88.9
625,14,512,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.074000,1501,64,13,4,623,9.2100,0.6549,34.930,1,2415,49104,55.6,44.4,100.0,0.0
625,17,512,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0.076000,1991,78,13,4,627,9.2800,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
625,18,512,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.075000,1398,63,9,4,621,9.3800,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
625,19,512,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.075000,1393,63,9,4,621,9.5900,0.5530,29.493,1,2415,49104,100.0,0.0,33.3,66.7
625,20,512,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.076000,1988,78,13,4,627,9.2900,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
625,21,512,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0.075000,1392,63,9,4,621,9.4500,0.5525,29.467,1,2415,49104,100.0,0.0,22.2,77.8
625,23,512,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
625,24,512,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.074000,1501,64,13,4,623,9.1800,0.6549,34.930,1,2415,49104,55.6,44.4,100.0,0.0
625,25,512,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,3.2800,0.8012,42.729,1,2415,49104,33.3,66.7,22.2,77.8
625,26,512,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0.076000,1994,78,13,4,627,9.3900,0.8012,42.732,1,2415,49104,88.9,11.1,44.4,55.6
625,29,512,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.075000,1392,63,9,4,621,9.0400,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
626,0,512,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.076000,1991,78,13,4,627,8.9500,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
626,1,512,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.076000,1991,78,13,4,627,8.9700,0.8325,44.401,1,2415,49104,88.9,11.1,88.9,11.1
626,2,512,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0.076000,1991,78,13,4,627,10.0800,0.8012,42.729,1,2415,49104,77.8,22.2,22.2,77.8
626,3,512,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1996,78,13,4,627,13.2200,0.8014,42.740,1,2415,49104,33.3,66.7,11.1,88.9
626,4,512,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.076000,1984,78,13,4,627,2.5500,0.8019,42.767,1,2415,49104,11.1,88.9,11.1,88.9
626,5,512,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
626,6,512,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.4000,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
626,7,512,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.074000,1501,64,13,4,623,9.0000,0.6549,34.930,1,2415,49104,66.7,33.3,100.0,0.0
626,8,512,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0.076000,1997,78,13,4,627,9.3500,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
626,9,512,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.074000,1501,64,13,4,623,9.0100,0.6549,34.930,1,2415,49104,55.6,44.4,100.0,0.0
626,10,512,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0.076000,1996,78,13,4,627,9.5400,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
626,13,512,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
626,14,512,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0.076000,1991,78,13,4,627,9.4900,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
626,15,512,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.076000,1991,78,13,4,627,8.9900,0.8012,42.729,1,2415,49104,88.9,11.1,66.7,33.3
626,16,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,88.9,11.1,100.0,0.0
626,18,512,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,44.4,55.6,100.0,0.0
626,19,512,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0.075000,1390,63,9,4,621,9.0000,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
626,21,512,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0.076000,1991,78,13,4,627,1.9400,0.8012,42.729,1,2415,49104,33.3,66.7,11.1,88.9
626,25,512,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1501,64,13,4,623,9.2100,0.6549,34.930,1,2415,49104,44.4,55.6,100.0,0.0
626,26,512,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2500,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
626,27,512,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.076000,1989,78,13,4,627,9.7400,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
626,28,512,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,6.8500,0.8012,42.729,1,2415,49104,33.3,66.7,11.1,88.9
627,0,512,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.076000,1988,78,13,4,627,9.7900,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
627,1,512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.076000,1984,78,13,4,627,2.6000,0.8019,42.767,1,2415,49104,0.0,100.0,11.1,88.9
627,2,512,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6700,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
627,4,512,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0.076000,1988,78,13,4,627,9.5000,0.8012,42.729,1,2415,49104,77.8,22.2,44.4,55.6
627,6,512,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.075000,1393,63,9,4,621,9.6400,0.5530,29.493,1,2415,49104,100.0,0.0,33.3,66.7
627,7,512,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.075000,1392,63,9,4,621,9.2700,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
627,8,512,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2400,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
627,10,512,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
627,11,512,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
627,14,512,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.074000,1507,64,13,4,623,9.2000,0.6550,34.935,1,2415,49104,44.4,55.6,100.0,0.0
627,16,512,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
627,17,512,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0.076000,1991,78,13,4,627,9.9400,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
627,19,512,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,1.9100,0.8012,42.729,1,2415,49104,88.9,11.1,11.1,88.9
627,20,512,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,1.5700,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
627,24,512,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1994,78,13,4,627,13.1900,0.8014,42.740,1,2415,49104,22.2,77.8,11.1,88.9
627,26,512,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0.076000,1988,78,13,4,627,9.8700,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
627,29,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,88.9,11.1,88.9,11.1
628,3,512,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.074000,1507,64,13,4,623,9.2100,0.6550,34.935,1,2415,49104,55.6,44.4,100.0,0.0
628,4,512,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.076000,1988,78,13,4,627,9.4000,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
628,7,512,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1991,78,13,4,627,4.0100,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
628,8,512,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.076000,1989,78,13,4,627,9.3600,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
628,9,512,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0.076000,1989,78,13,4,627,9.1800,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
628,10,512,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.074000,1507,64,13,4,623,9.1900,0.6550,34.935,1,2415,49104,55.6,44.4,100.0,0.0
628,12,512,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0.075000,1393,63,9,4,621,9.4600,0.5530,29.493,1,2415,49104,100.0,0.0,33.3,66.7
628,13,512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074000,1501,64,13,4,623,8.9500,0.6549,34.930,1,2415,49104,88.9,11.1,100.0,0.0
628,15,512,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0.076000,1989,78,13,4,627,9.6300,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
628,16,512,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,1.5800,0.8012,42.729,1,2415,49104,22.2,77.8,77.8,22.2
628,17,512,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
628,19,512,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0.076000,1994,78,13,4,627,9.7000,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
628,20,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3700,0.8012,42.729,1,2415,49104,88.9,11.1,88.9,11.1
628,21,512,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2700,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
628,27,512,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0.076000,1991,78,13,4,627,1.9000,0.8012,42.729,1,2415,49104,77.8,22.2,11.1,88.9
629,0,512,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.076000,1991,78,13,4,627,2.2000,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
629,4,512,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.076000,1991,78,13,4,627,8.9700,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
629,7,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,88.9,11.1,88.9,11.1
629,8,512,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
629,9,512,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0.076000,1987,78,13,4,627,9.2900,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
629,10,512,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
